"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Chaves County, NM"	"35005"	15	64689	Unreliable
	"Dona Ana County, NM"	"35013"	38	217522	17.5
	"Eddy County, NM"	"35015"	25	57900	43.2
	"Lea County, NM"	"35025"	15	69611	Unreliable
	"McKinley County, NM"	"35031"	15	72290	Unreliable
	"Otero County, NM"	"35035"	14	66781	Unreliable
	"Rio Arriba County, NM"	"35039"	34	39006	87.2
	"Sandoval County, NM"	"35043"	39	145179	26.9
	"San Juan County, NM"	"35045"	24	125043	19.2
	"San Miguel County, NM"	"35047"	12	27591	Unreliable
	"Santa Fe County, NM"	"35049"	43	150056	28.7
	"Taos County, NM"	"35055"	10	32835	Unreliable
	"Valencia County, NM"	"35061"	28	76456	36.6
	"Albany County, NY"	"36001"	53	307117	17.3
	"Bronx County, NY"	"36005"	417	1432132	29.1
	"Broome County, NY"	"36007"	43	191659	22.4
	"Cattaraugus County, NY"	"36009"	11	76840	Unreliable
	"Cayuga County, NY"	"36011"	16	77145	Unreliable
	"Chautauqua County, NY"	"36013"	28	127939	21.9
	"Chemung County, NY"	"36015"	20	84254	23.7
	"Clinton County, NY"	"36019"	11	80695	Unreliable
	"Columbia County, NY"	"36021"	11	59916	Unreliable
	"Delaware County, NY"	"36025"	14	44527	Unreliable
	"Dutchess County, NY"	"36027"	98	293718	33.4
	"Erie County, NY"	"36029"	213	919719	23.2
	"Genesee County, NY"	"36037"	21	57511	36.5
	"Greene County, NY"	"36039"	16	47491	Unreliable
	"Jefferson County, NY"	"36045"	13	111755	Unreliable
	"Kings County, NY"	"36047"	319	2582830	12.4
	"Livingston County, NY"	"36051"	19	63227	Unreliable
	"Madison County, NY"	"36053"	12	70795	Unreliable
	"Monroe County, NY"	"36055"	235	742474	31.7
	"Montgomery County, NY"	"36057"	12	49455	Unreliable
	"Nassau County, NY"	"36059"	205	1358343	15.1
	"New York County, NY"	"36061"	295	1628701	18.1
	"Niagara County, NY"	"36063"	53	210433	25.2
	"Oneida County, NY"	"36065"	45	229577	19.6
	"Onondaga County, NY"	"36067"	104	461809	22.5
	"Ontario County, NY"	"36069"	25	109864	22.8
	"Orange County, NY"	"36071"	128	381951	33.5
	"Oswego County, NY"	"36075"	20	117898	17.0
	"Putnam County, NY"	"36079"	27	98892	27.3
	"Queens County, NY"	"36081"	282	2278906	12.4
	"Rensselaer County, NY"	"36083"	22	159442	13.8
	"Richmond County, NY"	"36085"	127	476179	26.7
	"Rockland County, NY"	"36087"	44	325695	13.5
	"Saratoga County, NY"	"36091"	31	230163	13.5
	"Schenectady County, NY"	"36093"	33	155350	21.2
	"Seneca County, NY"	"36099"	10	34300	Unreliable
	"Steuben County, NY"	"36101"	13	95796	Unreliable
	"Suffolk County, NY"	"36103"	413	1481093	27.9
	"Sullivan County, NY"	"36105"	34	75498	45.0
	"Tompkins County, NY"	"36109"	17	102793	Unreliable
	"Ulster County, NY"	"36111"	70	178599	39.2
	"Wayne County, NY"	"36117"	22	90064	24.4
	"Westchester County, NY"	"36119"	170	967612	17.6
	"Alamance County, NC"	"37001"	40	166436	24.0
	"Beaufort County, NC"	"37013"	17	47079	Unreliable
	"Bladen County, NC"	"37017"	12	33190	Unreliable
	"Brunswick County, NC"	"37019"	30	136744	21.9
	"Buncombe County, NC"	"37021"	102	259103	39.4
	"Burke County, NC"	"37023"	21	90382	23.2
	"Cabarrus County, NC"	"37025"	55	211342	26.0
	"Caldwell County, NC"	"37027"	22	82029	26.8
	"Carteret County, NC"	"37031"	24	69524	34.5
	"Catawba County, NC"	"37035"	29	158652	18.3
	"Chatham County, NC"	"37037"	13	73139	Unreliable
	"Cleveland County, NC"	"37045"	14	97645	Unreliable
	"Columbus County, NC"	"37047"	10	55655	Unreliable
	"Craven County, NC"	"37049"	35	102912	34.0
	"Cumberland County, NC"	"37051"	90	332330	27.1
	"Dare County, NC"	"37055"	16	36501	Unreliable
	"Davidson County, NC"	"37057"	46	166614	27.6
	"Durham County, NC"	"37063"	53	316739	16.7
	"Edgecombe County, NC"	"37065"	13	52005	Unreliable
	"Forsyth County, NC"	"37067"	109	379099	28.8
	"Franklin County, NC"	"37069"	22	67560	32.6
	"Gaston County, NC"	"37071"	44	222846	19.7
	"Granville County, NC"	"37077"	10	60115	Unreliable
	"Guilford County, NC"	"37081"	123	533670	23.0
	"Halifax County, NC"	"37083"	16	50574	Unreliable
	"Harnett County, NC"	"37085"	30	134214	22.4
	"Haywood County, NC"	"37087"	21	61971	33.9
	"Henderson County, NC"	"37089"	23	116748	19.7
	"Hoke County, NC"	"37093"	10	54764	Unreliable
	"Iredell County, NC"	"37097"	32	178435	17.9
	"Jackson County, NC"	"37099"	16	43327	Unreliable
	"Johnston County, NC"	"37101"	28	202675	13.8
	"Lee County, NC"	"37105"	13	61452	Unreliable
	"Lincoln County, NC"	"37109"	20	83770	23.9
	"McDowell County, NC"	"37111"	10	45507	Unreliable
	"Mecklenburg County, NC"	"37119"	213	1093901	19.5
	"Nash County, NC"	"37127"	28	94016	29.8
	"New Hanover County, NC"	"37129"	87	232274	37.5
	"Onslow County, NC"	"37133"	51	197683	25.8
	"Orange County, NC"	"37135"	27	146027	18.5
	"Pasquotank County, NC"	"37139"	10	39639	Unreliable
	"Pender County, NC"	"37141"	16	62162	Unreliable
	"Person County, NC"	"37145"	16	39507	Unreliable
	"Pitt County, NC"	"37147"	41	179914	22.8
	"Randolph County, NC"	"37151"	48	143351	33.5
	"Robeson County, NC"	"37155"	31	131831	23.5
	"Rockingham County, NC"	"37157"	30	90690	33.1
	"Rowan County, NC"	"37159"	44	141262	31.1
	"Rutherford County, NC"	"37161"	16	66826	Unreliable
	"Sampson County, NC"	"37163"	15	63626	Unreliable
	"Stanly County, NC"	"37167"	26	62075	41.9
	"Stokes County, NC"	"37169"	17	45467	Unreliable
	"Surry County, NC"	"37171"	28	71948	38.9
	"Union County, NC"	"37179"	38	235908	16.1
	"Vance County, NC"	"37181"	10	44582	Unreliable
	"Wake County, NC"	"37183"	139	1092305	12.7
	"Wayne County, NC"	"37191"	29	123248	23.5
	"Wilkes County, NC"	"37193"	22	68557	32.1
	"Wilson County, NC"	"37195"	12	81455	Unreliable
	"Yadkin County, NC"	"37197"	15	37543	Unreliable
	"Cass County, ND"	"38017"	22	181516	12.1
	"Grand Forks County, ND"	"38035"	12	70770	Unreliable
	"Adams County, OH"	"39001"	12	27724	Unreliable
	"Allen County, OH"	"39003"	16	102663	Unreliable
	"Ashtabula County, OH"	"39007"	24	97493	24.6
	"Athens County, OH"	"39009"	10	65818	Unreliable
	"Belmont County, OH"	"39013"	21	67505	31.1
	"Brown County, OH"	"39015"	27	43602	61.9
	"Butler County, OH"	"39017"	185	382378	48.4
	"Champaign County, OH"	"39021"	11	38754	Unreliable
	"Clark County, OH"	"39023"	78	134585	58.0
	"Clermont County, OH"	"39025"	82	205466	39.9
	"Clinton County, OH"	"39027"	16	42057	Unreliable
	"Columbiana County, OH"	"39029"	34	102665	33.1
	"Crawford County, OH"	"39033"	16	41550	Unreliable
	"Cuyahoga County, OH"	"39035"	502	1243857	40.4
	"Darke County, OH"	"39037"	18	51323	Unreliable
	"Delaware County, OH"	"39041"	34	204826	16.6
	"Erie County, OH"	"39043"	28	74615	37.5
	"Fairfield County, OH"	"39045"	29	155782	18.6
	"Fayette County, OH"	"39047"	10	28666	Unreliable
	"Franklin County, OH"	"39049"	516	1310300	39.4
	"Gallia County, OH"	"39053"	18	29979	Unreliable
	"Geauga County, OH"	"39055"	13	94031	Unreliable
	"Greene County, OH"	"39057"	53	167995	31.5
	"Hamilton County, OH"	"39061"	400	816684	49.0
	"Hancock County, OH"	"39063"	28	75930	36.9
	"Henry County, OH"	"39069"	10	27086	Unreliable
	"Hocking County, OH"	"39073"	12	28385	Unreliable
	"Huron County, OH"	"39077"	18	58504	Unreliable
	"Jackson County, OH"	"39079"	15	32384	Unreliable
	"Jefferson County, OH"	"39081"	29	65767	44.1
	"Knox County, OH"	"39083"	10	61893	Unreliable
	"Lake County, OH"	"39085"	77	230514	33.4
	"Lawrence County, OH"	"39087"	36	59866	60.1
	"Licking County, OH"	"39089"	48	175769	27.3
	"Logan County, OH"	"39091"	12	45358	Unreliable
	"Lorain County, OH"	"39093"	115	309461	37.2
	"Lucas County, OH"	"39095"	190	429899	44.2
	"Mahoning County, OH"	"39099"	109	229642	47.5
	"Marion County, OH"	"39101"	34	65256	52.1
	"Medina County, OH"	"39103"	39	179146	21.8
	"Meigs County, OH"	"39105"	16	23106	Unreliable
	"Miami County, OH"	"39109"	28	106222	26.4
	"Montgomery County, OH"	"39113"	292	532331	54.9
	"Muskingum County, OH"	"39119"	38	86183	44.1
	"Ottawa County, OH"	"39123"	14	40769	Unreliable
	"Perry County, OH"	"39127"	14	36033	Unreliable
	"Pickaway County, OH"	"39129"	20	58086	34.4
	"Pike County, OH"	"39131"	19	28067	Unreliable
	"Portage County, OH"	"39133"	34	162927	20.9
	"Preble County, OH"	"39135"	13	40997	Unreliable
	"Richland County, OH"	"39139"	56	121099	46.2
	"Ross County, OH"	"39141"	42	76931	54.6
	"Sandusky County, OH"	"39143"	18	58799	Unreliable
	"Scioto County, OH"	"39145"	58	75502	76.8
	"Seneca County, OH"	"39147"	14	55207	Unreliable
	"Shelby County, OH"	"39149"	11	48627	Unreliable
	"Stark County, OH"	"39151"	87	371574	23.4
	"Summit County, OH"	"39153"	139	541918	25.6
	"Trumbull County, OH"	"39155"	90	198627	45.3
	"Tuscarawas County, OH"	"39157"	14	92176	Unreliable
	"Union County, OH"	"39159"	10	57835	Unreliable
	"Warren County, OH"	"39165"	44	232173	19.0
	"Washington County, OH"	"39167"	17	60155	Unreliable
	"Wayne County, OH"	"39169"	19	115967	Unreliable
	"Wood County, OH"	"39173"	19	130696	Unreliable
	"Bryan County, OK"	"40013"	13	47192	Unreliable
	"Canadian County, OK"	"40017"	23	144447	15.9
	"Carter County, OK"	"40019"	13	48177	Unreliable
	"Cherokee County, OK"	"40021"	15	48675	Unreliable
	"Cleveland County, OK"	"40027"	50	281669	17.8
	"Comanche County, OK"	"40031"	18	120422	Unreliable
	"Creek County, OK"	"40037"	16	71604	Unreliable
	"Grady County, OK"	"40051"	16	55551	Unreliable
	"Le Flore County, OK"	"40079"	13	49980	Unreliable
	"Lincoln County, OK"	"40081"	10	34920	Unreliable
	"Mayes County, OK"	"40097"	12	41107	Unreliable
	"Muskogee County, OK"	"40101"	26	68362	38.0
	"Oklahoma County, OK"	"40109"	141	792582	17.8
	"Pittsburg County, OK"	"40121"	24	43877	54.7
	"Pontotoc County, OK"	"40123"	10	38247	Unreliable
	"Pottawatomie County, OK"	"40125"	23	72679	31.6
	"Rogers County, OK"	"40131"	14	91984	Unreliable
	"Sequoyah County, OK"	"40135"	10	41179	Unreliable
	"Tulsa County, OK"	"40143"	150	648360	23.1
	"Wagoner County, OK"	"40145"	15	80110	Unreliable
	"Clackamas County, OR"	"41005"	42	416075	10.1
	"Clatsop County, OR"	"41007"	11	39764	Unreliable
	"Columbia County, OR"	"41009"	11	52377	Unreliable
	"Deschutes County, OR"	"41017"	18	191996	Unreliable
	"Douglas County, OR"	"41019"	16	110283	Unreliable
	"Jackson County, OR"	"41029"	49	219564	22.3
	"Josephine County, OR"	"41033"	18	87393	Unreliable
	"Klamath County, OR"	"41035"	14	67653	Unreliable
	"Lane County, OR"	"41039"	72	379611	19.0
	"Linn County, OR"	"41043"	15	127335	Unreliable
	"Marion County, OR"	"41047"	33	346868	9.5
	"Multnomah County, OR"	"41051"	181	811880	22.3
	"Washington County, OR"	"41067"	49	597695	8.2
	"Adams County, PA"	"42001"	22	102811	21.4
	"Allegheny County, PA"	"42003"	471	1218452	38.7
	"Armstrong County, PA"	"42005"	29	65263	44.4
	"Beaver County, PA"	"42007"	53	164742	32.2
	"Bedford County, PA"	"42009"	15	48176	Unreliable
	"Berks County, PA"	"42011"	97	420152	23.1
	"Blair County, PA"	"42013"	23	122492	18.8
	"Bradford County, PA"	"42015"	12	60833	Unreliable
	"Bucks County, PA"	"42017"	256	628195	40.8
	"Butler County, PA"	"42019"	45	187888	24.0
	"Cambria County, PA"	"42021"	61	131730	46.3
	"Carbon County, PA"	"42025"	34	64227	52.9
	"Centre County, PA"	"42027"	18	162805	Unreliable
	"Chester County, PA"	"42029"	150	522046	28.7
	"Clarion County, PA"	"42031"	11	38779	Unreliable
	"Clearfield County, PA"	"42033"	25	79388	31.5
	"Columbia County, PA"	"42037"	21	65456	32.1
	"Crawford County, PA"	"42039"	27	85063	31.7
	"Cumberland County, PA"	"42041"	53	251423	21.1
	"Dauphin County, PA"	"42043"	113	277097	40.8
	"Delaware County, PA"	"42045"	222	564751	39.3
	"Erie County, PA"	"42049"	75	272061	27.6
	"Fayette County, PA"	"42051"	51	130441	39.1
	"Franklin County, PA"	"42055"	27	154835	17.4
	"Greene County, PA"	"42059"	11	36506	Unreliable
	"Huntingdon County, PA"	"42061"	10	45168	Unreliable
	"Indiana County, PA"	"42063"	30	84501	35.5
	"Jefferson County, PA"	"42065"	12	43641	Unreliable
	"Lackawanna County, PA"	"42069"	98	210793	46.5
	"Lancaster County, PA"	"42071"	122	543557	22.4
	"Lawrence County, PA"	"42073"	38	86184	44.1
	"Lebanon County, PA"	"42075"	18	141314	Unreliable
	"Lehigh County, PA"	"42077"	109	368100	29.6
	"Luzerne County, PA"	"42079"	148	317646	46.6
	"Lycoming County, PA"	"42081"	13	113664	Unreliable
	"Mc Kean County, PA"	"42083"	11	40968	Unreliable
	"Mercer County, PA"	"42085"	55	110683	49.7
	"Mifflin County, PA"	"42087"	14	46222	Unreliable
	"Monroe County, PA"	"42089"	36	169507	21.2
	"Montgomery County, PA"	"42091"	217	828604	26.2
	"Northampton County, PA"	"42095"	92	304807	30.2
	"Northumberland County, PA"	"42097"	25	91083	27.4
	"Perry County, PA"	"42099"	11	46139	Unreliable
	"Philadelphia County, PA"	"42101"	960	1584138	60.6
	"Pike County, PA"	"42103"	23	55933	41.1
	"Schuylkill County, PA"	"42107"	58	142067	40.8
	"Somerset County, PA"	"42111"	16	73952	Unreliable
	"Susquehanna County, PA"	"42115"	11	40589	Unreliable
	"Venango County, PA"	"42121"	12	51266	Unreliable
	"Washington County, PA"	"42125"	82	207346	39.5
	"Wayne County, PA"	"42127"	18	51276	Unreliable
	"Westmoreland County, PA"	"42129"	135	350611	38.5
	"Wyoming County, PA"	"42131"	15	27046	Unreliable
	"York County, PA"	"42133"	146	448273	32.6
	"Bristol County, RI"	"44001"	12	48649	Unreliable
	"Kent County, RI"	"44003"	62	163861	37.8
	"Newport County, RI"	"44005"	20	82542	24.2
	"Providence County, RI"	"44007"	208	636084	32.7
	"Washington County, RI"	"44009"	25	126179	19.8
	"Aiken County, SC"	"45003"	42	169401	24.8
	"Anderson County, SC"	"45007"	37	200482	18.5
	"Beaufort County, SC"	"45013"	25	188715	13.2
	"Berkeley County, SC"	"45015"	52	221091	23.5
	"Charleston County, SC"	"45019"	95	405905	23.4
	"Colleton County, SC"	"45029"	10	37660	Unreliable
	"Darlington County, SC"	"45031"	11	66802	Unreliable
	"Dorchester County, SC"	"45035"	40	160647	24.9
	"Florence County, SC"	"45041"	33	138159	23.9
	"Georgetown County, SC"	"45043"	23	62249	36.9
	"Greenville County, SC"	"45045"	159	514213	30.9
	"Greenwood County, SC"	"45047"	23	70741	32.5
	"Horry County, SC"	"45051"	99	344147	28.8
	"Kershaw County, SC"	"45055"	16	65592	Unreliable
	"Lancaster County, SC"	"45057"	18	95380	Unreliable
	"Laurens County, SC"	"45059"	22	66994	32.8
	"Lexington County, SC"	"45063"	62	295032	21.0
	"Oconee County, SC"	"45073"	19	78374	Unreliable
	"Orangeburg County, SC"	"45075"	10	86934	Unreliable
	"Pickens County, SC"	"45077"	43	124937	34.4
	"Richland County, SC"	"45079"	80	414576	19.3
	"Spartanburg County, SC"	"45083"	105	313888	33.5
	"Sumter County, SC"	"45085"	36	106512	33.8
	"York County, SC"	"45091"	67	274118	24.4
	"Minnehaha County, SD"	"46099"	26	192876	13.5
	"Anderson County, TN"	"47001"	36	76482	47.1
	"Bedford County, TN"	"47003"	11	49038	Unreliable
	"Blount County, TN"	"47009"	45	131349	34.3
	"Bradley County, TN"	"47011"	31	106727	29.0
	"Carter County, TN"	"47019"	24	56351	42.6
	"Cheatham County, TN"	"47021"	23	40439	56.9
	"Claiborne County, TN"	"47025"	13	31756	Unreliable
	"Cocke County, TN"	"47029"	12	35774	Unreliable
	"Coffee County, TN"	"47031"	21	55700	37.7
	"Cumberland County, TN"	"47035"	11	59673	Unreliable
	"Davidson County, TN"	"47037"	253	692587	36.5
	"Dickson County, TN"	"47043"	17	53446	Unreliable
	"Gibson County, TN"	"47053"	12	49045	Unreliable
	"Greene County, TN"	"47059"	25	69087	36.2
	"Hamblen County, TN"	"47063"	12	64569	Unreliable
	"Hamilton County, TN"	"47065"	69	364286	18.9
	"Hawkins County, TN"	"47073"	14	56530	Unreliable
	"Henry County, TN"	"47079"	12	32358	Unreliable
	"Hickman County, TN"	"47081"	11	25063	Unreliable
	"Jefferson County, TN"	"47089"	15	54012	Unreliable
	"Knox County, TN"	"47093"	276	465289	59.3
	"Lawrence County, TN"	"47099"	11	43734	Unreliable
	"Loudon County, TN"	"47105"	15	53054	Unreliable
	"McMinn County, TN"	"47107"	11	53285	Unreliable
	"Madison County, TN"	"47113"	11	97605	Unreliable
	"Maury County, TN"	"47119"	23	94340	24.4
	"Monroe County, TN"	"47123"	18	46357	Unreliable
	"Montgomery County, TN"	"47125"	62	205950	30.1
	"Putnam County, TN"	"47141"	20	78843	25.4
	"Roane County, TN"	"47145"	32	53140	60.2
	"Robertson County, TN"	"47147"	14	71012	Unreliable
	"Rutherford County, TN"	"47149"	90	324890	27.7
	"Sevier County, TN"	"47155"	47	97892	48.0
	"Shelby County, TN"	"47157"	172	935764	18.4
	"Sullivan County, TN"	"47163"	65	157668	41.2
	"Sumner County, TN"	"47165"	44	187149	23.5
	"Tipton County, TN"	"47167"	15	61581	Unreliable
	"Washington County, TN"	"47179"	28	128607	21.8
	"White County, TN"	"47185"	10	27107	Unreliable
	"Williamson County, TN"	"47187"	40	231729	17.3
	"Wilson County, TN"	"47189"	30	140625	21.3
	"Angelina County, TX"	"48005"	14	87092	Unreliable
	"Atascosa County, TX"	"48013"	10	50310	Unreliable
	"Bastrop County, TX"	"48021"	15	86976	Unreliable
	"Bell County, TX"	"48027"	47	355642	13.2
	"Bexar County, TX"	"48029"	288	1986049	14.5
	"Bowie County, TX"	"48037"	12	94324	Unreliable
	"Brazoria County, TX"	"48039"	42	370200	11.3
	"Brazos County, TX"	"48041"	11	226758	Unreliable
	"Cameron County, TX"	"48061"	17	423908	Unreliable
	"Collin County, TX"	"48085"	77	1005146	7.7
	"Comal County, TX"	"48091"	15	148373	Unreliable
	"Dallas County, TX"	"48113"	409	2637772	15.5
	"Denton County, TX"	"48121"	60	859064	7.0
	"Ector County, TX"	"48135"	21	162124	13.0
	"Ellis County, TX"	"48139"	14	179436	Unreliable
	"El Paso County, TX"	"48141"	97	840758	11.5
	"Fort Bend County, TX"	"48157"	56	787858	7.1
	"Galveston County, TX"	"48167"	59	337890	17.5
	"Grayson County, TX"	"48181"	15	133991	Unreliable
	"Gregg County, TX"	"48183"	10	123707	Unreliable
	"Guadalupe County, TX"	"48187"	11	163694	Unreliable
	"Harris County, TX"	"48201"	629	4698619	13.4
	"Hays County, TX"	"48209"	27	222631	12.1
	"Henderson County, TX"	"48213"	21	82299	25.5
	"Hidalgo County, TX"	"48215"	37	865939	4.3
	"Hunt County, TX"	"48231"	13	96493	Unreliable
	"Jefferson County, TX"	"48245"	36	255001	14.1
	"Johnson County, TX"	"48251"	25	171361	14.6
	"Kaufman County, TX"	"48257"	19	128622	Unreliable
	"Kerr County, TX"	"48265"	10	52405	Unreliable
	"Lamar County, TX"	"48277"	10	49728	Unreliable
	"Liberty County, TX"	"48291"	10	86323	Unreliable
	"Lubbock County, TX"	"48303"	57	307412	18.5
	"McLennan County, TX"	"48309"	36	254607	14.1
	"Midland County, TX"	"48329"	19	172578	Unreliable
	"Montgomery County, TX"	"48339"	80	590925	13.5
	"Nueces County, TX"	"48355"	60	362265	16.6
	"Orange County, TX"	"48361"	14	83572	Unreliable
	"Potter County, TX"	"48375"	15	119648	Unreliable
	"Randall County, TX"	"48381"	14	136271	Unreliable
	"Rockwall County, TX"	"48397"	15	100657	Unreliable
	"San Patricio County, TX"	"48409"	13	66893	Unreliable
	"Smith County, TX"	"48423"	22	230221	9.6
	"Tarrant County, TX"	"48439"	200	2084931	9.6
	"Taylor County, TX"	"48441"	21	137640	15.3
	"Travis County, TX"	"48453"	190	1248743	15.2
	"Victoria County, TX"	"48469"	10	92035	Unreliable
	"Webb County, TX"	"48479"	24	275910	8.7
	"Wichita County, TX"	"48485"	21	132064	15.9
	"Williamson County, TX"	"48491"	46	566719	8.1
	"Box Elder County, UT"	"49003"	10	54950	Unreliable
	"Cache County, UT"	"49005"	19	127068	Unreliable
	"Davis County, UT"	"49011"	52	351713	14.8
	"Salt Lake County, UT"	"49035"	286	1152633	24.8
	"Tooele County, UT"	"49045"	17	69907	Unreliable
	"Utah County, UT"	"49049"	102	622213	16.4
	"Washington County, UT"	"49053"	41	171700	23.9
	"Weber County, UT"	"49057"	68	256359	26.5
	"Bennington County, VT"	"50003"	14	35631	Unreliable
	"Chittenden County, VT"	"50007"	19	164572	Unreliable
	"Franklin County, VT"	"50011"	14	49421	Unreliable
	"Rutland County, VT"	"50021"	22	58672	37.5
	"Washington County, VT"	"50023"	17	58140	Unreliable
	"Windham County, VT"	"50025"	25	42756	58.5
	"Windsor County, VT"	"50027"	20	55286	36.2
	"Arlington County, VA"	"51013"	12	237521	Unreliable
	"Augusta County, VA"	"51015"	12	75457	Unreliable
	"Botetourt County, VA"	"51023"	10	33277	Unreliable
	"Buchanan County, VA"	"51027"	10	21221	Unreliable
	"Campbell County, VA"	"51031"	11	54973	Unreliable
	"Caroline County, VA"	"51033"	11	30772	Unreliable
	"Chesterfield County, VA"	"51041"	96	348556	27.5
	"Culpeper County, VA"	"51047"	16	51859	Unreliable
	"Fairfax County, VA"	"51059"	105	1150795	9.1
	"Fauquier County, VA"	"51061"	15	70675	Unreliable
	"Franklin County, VA"	"51067"	21	56195	37.4
	"Frederick County, VA"	"51069"	22	88355	24.9
	"Gloucester County, VA"	"51073"	10	37349	Unreliable
	"Hanover County, VA"	"51085"	21	107239	19.6
	"Henrico County, VA"	"51087"	61	329261	18.5
	"Henry County, VA"	"51089"	15	50953	Unreliable
	"Isle of Wight County, VA"	"51093"	10	36953	Unreliable
	"King George County, VA"	"51099"	11	26575	Unreliable
	"Loudoun County, VA"	"51107"	31	406850	7.6
	"Mecklenburg County, VA"	"51117"	11	30650	Unreliable
	"Montgomery County, VA"	"51121"	10	98985	Unreliable
	"Orange County, VA"	"51137"	15	36644	Unreliable
	"Pittsylvania County, VA"	"51143"	10	60949	Unreliable
	"Prince William County, VA"	"51153"	64	468011	13.7
	"Roanoke County, VA"	"51161"	21	94073	22.3
	"Spotsylvania County, VA"	"51177"	32	134238	23.8
	"Stafford County, VA"	"51179"	26	149960	17.3
	"Tazewell County, VA"	"51185"	12	40855	Unreliable
	"Warren County, VA"	"51187"	15	40003	Unreliable
	"Wise County, VA"	"51195"	11	38012	Unreliable
	"York County, VA"	"51199"	10	67846	Unreliable
	"Alexandria city, VA"	"51510"	10	160530	Unreliable
	"Chesapeake city, VA"	"51550"	44	242634	18.1
	"Colonial Heights city, VA"	"51570"	10	17833	Unreliable
	"Danville city, VA"	"51590"	11	40693	Unreliable
	"Fredericksburg city, VA"	"51630"	12	29144	Unreliable
	"Hampton city, VA"	"51650"	29	134313	21.6
	"Hopewell city, VA"	"51670"	14	22596	Unreliable
	"Lynchburg city, VA"	"51680"	12	82126	Unreliable
	"Newport News city, VA"	"51700"	42	178626	23.5
	"Norfolk city, VA"	"51710"	53	244076	21.7
	"Portsmouth city, VA"	"51740"	31	94632	32.8
	"Richmond city, VA"	"51760"	80	228783	35.0
	"Roanoke city, VA"	"51770"	55	99920	55.0
	"Suffolk city, VA"	"51800"	10	91185	Unreliable
	"Virginia Beach city, VA"	"51810"	66	450189	14.7
	"Benton County, WA"	"53005"	29	201877	14.4
	"Clallam County, WA"	"53009"	23	76737	30.0
	"Clark County, WA"	"53011"	70	481857	14.5
	"Cowlitz County, WA"	"53015"	19	108987	Unreliable
	"Franklin County, WA"	"53021"	10	94347	Unreliable
	"Grant County, WA"	"53025"	18	97331	Unreliable
	"Grays Harbor County, WA"	"53027"	15	73901	Unreliable
	"King County, WA"	"53033"	387	2233163	17.3
	"Kitsap County, WA"	"53035"	43	269805	15.9
	"Lewis County, WA"	"53041"	12	79604	Unreliable
	"Mason County, WA"	"53045"	12	65507	Unreliable
	"Okanogan County, WA"	"53047"	12	42132	Unreliable
	"Pierce County, WA"	"53053"	180	891299	20.2
	"Skagit County, WA"	"53057"	26	128206	20.3
	"Snohomish County, WA"	"53061"	181	814901	22.2
	"Spokane County, WA"	"53063"	84	514631	16.3
	"Thurston County, WA"	"53067"	44	286419	15.4
	"Walla Walla County, WA"	"53071"	12	60922	Unreliable
	"Whatcom County, WA"	"53073"	14	225685	Unreliable
	"Yakima County, WA"	"53077"	41	251446	16.3
	"Berkeley County, WV"	"54003"	71	117123	60.6
	"Boone County, WV"	"54005"	29	21951	132.1
	"Braxton County, WV"	"54007"	12	14089	Unreliable
	"Cabell County, WV"	"54011"	122	93224	130.9
	"Fayette County, WV"	"54019"	27	43018	62.8
	"Greenbrier County, WV"	"54025"	14	34786	Unreliable
	"Hampshire County, WV"	"54027"	17	23347	Unreliable
	"Hancock County, WV"	"54029"	12	29094	Unreliable
	"Harrison County, WV"	"54033"	23	67554	34.0
	"Jefferson County, WV"	"54037"	28	56811	49.3
	"Kanawha County, WV"	"54039"	135	180454	74.8
	"Lincoln County, WV"	"54043"	14	20599	Unreliable
	"Logan County, WV"	"54045"	23	32607	70.5
	"McDowell County, WV"	"54047"	16	18223	Unreliable
	"Marion County, WV"	"54049"	18	56097	Unreliable
	"Mason County, WV"	"54053"	13	26718	Unreliable
	"Mercer County, WV"	"54055"	36	59131	60.9
	"Mineral County, WV"	"54057"	13	26940	Unreliable
	"Monongalia County, WV"	"54061"	22	106420	20.7
	"Ohio County, WV"	"54069"	22	41755	52.7
	"Putnam County, WV"	"54079"	27	56682	47.6
	"Raleigh County, WV"	"54081"	52	74254	70.0
	"Wayne County, WV"	"54099"	28	39944	70.1
	"Wetzel County, WV"	"54103"	10	15270	Unreliable
	"Wood County, WV"	"54107"	31	84203	36.8
	"Wyoming County, WV"	"54109"	11	20786	Unreliable
	"Adams County, WI"	"55001"	11	20348	Unreliable
	"Brown County, WI"	"55009"	28	263378	10.6
	"Columbia County, WI"	"55021"	18	57358	Unreliable
	"Dane County, WI"	"55025"	105	542364	19.4
	"Dodge County, WI"	"55027"	24	87847	27.3
	"Eau Claire County, WI"	"55035"	13	104534	Unreliable
	"Fond du Lac County, WI"	"55039"	19	103066	Unreliable
	"Jefferson County, WI"	"55055"	15	85129	Unreliable
	"Kenosha County, WI"	"55059"	42	169290	24.8
	"La Crosse County, WI"	"55063"	21	118230	17.8
	"Manitowoc County, WI"	"55071"	12	79074	Unreliable
	"Marathon County, WI"	"55073"	12	135428	Unreliable
	"Milwaukee County, WI"	"55079"	366	948201	38.6
	"Outagamie County, WI"	"55087"	11	187365	Unreliable
	"Racine County, WI"	"55101"	29	196584	14.8
	"Rock County, WI"	"55105"	46	163129	28.2
	"St. Croix County, WI"	"55109"	11	89694	Unreliable
