"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Campbell County, KY"	"21037"	"2011"	"2011"	14	90940	Unreliable
	"Campbell County, KY"	"21037"	"2012"	"2012"	34	90908	37.4
	"Campbell County, KY"	"21037"	"2013"	"2013"	16	90988	Unreliable
	"Campbell County, KY"	"21037"	"2014"	"2014"	28	91833	30.5
	"Campbell County, KY"	"21037"	"2015"	"2015"	34	92066	36.9
	"Campbell County, KY"	"21037"	"2016"	"2016"	48	92211	52.1
	"Campbell County, KY"	"21037"	"2017"	"2017"	53	92488	57.3
	"Campbell County, KY"	"21037"	"2018"	"2018"	45	93152	48.3
	"Carter County, KY"	"21043"	"2017"	"2017"	12	27144	Unreliable
	"Carter County, KY"	"21043"	"2018"	"2018"	11	27004	Unreliable
	"Clark County, KY"	"21049"	"2017"	"2017"	10	36046	Unreliable
	"Clark County, KY"	"21049"	"2018"	"2018"	15	36249	Unreliable
	"Fayette County, KY"	"21067"	"2011"	"2011"	10	301569	Unreliable
	"Fayette County, KY"	"21067"	"2012"	"2012"	12	305489	Unreliable
	"Fayette County, KY"	"21067"	"2013"	"2013"	39	308428	12.6
	"Fayette County, KY"	"21067"	"2014"	"2014"	57	310797	18.3
	"Fayette County, KY"	"21067"	"2015"	"2015"	79	314488	25.1
	"Fayette County, KY"	"21067"	"2016"	"2016"	91	318449	28.6
	"Fayette County, KY"	"21067"	"2017"	"2017"	106	321959	32.9
	"Fayette County, KY"	"21067"	"2018"	"2018"	102	323780	31.5
	"Franklin County, KY"	"21073"	"2017"	"2017"	12	50485	Unreliable
	"Franklin County, KY"	"21073"	"2018"	"2018"	13	50815	Unreliable
	"Grant County, KY"	"21081"	"2016"	"2016"	12	24923	Unreliable
	"Greenup County, KY"	"21089"	"2018"	"2018"	10	35268	Unreliable
	"Hardin County, KY"	"21093"	"2016"	"2016"	14	107316	Unreliable
	"Hardin County, KY"	"21093"	"2017"	"2017"	14	108071	Unreliable
	"Harrison County, KY"	"21097"	"2016"	"2016"	15	18646	Unreliable
	"Jefferson County, KY"	"21111"	"2010"	"2010"	11	741096	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	18	746906	Unreliable
	"Jefferson County, KY"	"21111"	"2012"	"2012"	39	750828	5.2
	"Jefferson County, KY"	"21111"	"2013"	"2013"	65	756832	8.6
	"Jefferson County, KY"	"21111"	"2014"	"2014"	52	760026	6.8
	"Jefferson County, KY"	"21111"	"2015"	"2015"	83	763623	10.9
	"Jefferson County, KY"	"21111"	"2016"	"2016"	151	765352	19.7
	"Jefferson County, KY"	"21111"	"2017"	"2017"	230	771158	29.8
	"Jefferson County, KY"	"21111"	"2018"	"2018"	198	770517	25.7
	"Jessamine County, KY"	"21113"	"2016"	"2016"	15	52357	Unreliable
	"Jessamine County, KY"	"21113"	"2017"	"2017"	25	53375	46.8
	"Jessamine County, KY"	"21113"	"2018"	"2018"	15	53920	Unreliable
	"Kenton County, KY"	"21117"	"2009"	"2009"	14	159239	Unreliable
	"Kenton County, KY"	"21117"	"2010"	"2010"	20	159720	12.5
	"Kenton County, KY"	"21117"	"2011"	"2011"	15	160406	Unreliable
	"Kenton County, KY"	"21117"	"2012"	"2012"	23	161711	14.2
	"Kenton County, KY"	"21117"	"2013"	"2013"	34	163145	20.8
	"Kenton County, KY"	"21117"	"2014"	"2014"	40	163929	24.4
	"Kenton County, KY"	"21117"	"2015"	"2015"	71	165012	43.0
	"Kenton County, KY"	"21117"	"2016"	"2016"	43	164945	26.1
	"Kenton County, KY"	"21117"	"2017"	"2017"	91	165399	55.0
	"Kenton County, KY"	"21117"	"2018"	"2018"	77	166051	46.4
	"Madison County, KY"	"21151"	"2014"	"2014"	14	87340	Unreliable
	"Madison County, KY"	"21151"	"2015"	"2015"	19	87824	Unreliable
	"Madison County, KY"	"21151"	"2016"	"2016"	20	89547	22.3
	"Madison County, KY"	"21151"	"2017"	"2017"	27	91226	29.6
	"Madison County, KY"	"21151"	"2018"	"2018"	33	92368	35.7
	"Mason County, KY"	"21161"	"2017"	"2017"	10	17174	Unreliable
	"Montgomery County, KY"	"21173"	"2017"	"2017"	10	27928	Unreliable
	"Montgomery County, KY"	"21173"	"2018"	"2018"	10	28203	Unreliable
	"Nelson County, KY"	"21179"	"2017"	"2017"	12	45640	Unreliable
	"Pike County, KY"	"21195"	"2014"	"2014"	10	63034	Unreliable
	"Pike County, KY"	"21195"	"2015"	"2015"	10	61792	Unreliable
	"Scott County, KY"	"21209"	"2015"	"2015"	10	52420	Unreliable
	"Scott County, KY"	"21209"	"2016"	"2016"	12	53972	Unreliable
	"Scott County, KY"	"21209"	"2017"	"2017"	10	54873	Unreliable
	"Scott County, KY"	"21209"	"2018"	"2018"	12	56031	Unreliable
	"Shelby County, KY"	"21211"	"2015"	"2015"	10	45632	Unreliable
	"Ascension Parish, LA"	"22005"	"2018"	"2018"	17	124672	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2013"	"2013"	22	445227	4.9
	"East Baton Rouge Parish, LA"	"22033"	"2014"	"2014"	20	446042	4.5
	"East Baton Rouge Parish, LA"	"22033"	"2015"	"2015"	17	446753	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2016"	"2016"	16	447037	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2017"	"2017"	13	446268	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2018"	"2018"	26	440956	5.9
	"Jefferson Parish, LA"	"22051"	"2011"	"2011"	13	432640	Unreliable
	"Jefferson Parish, LA"	"22051"	"2012"	"2012"	27	433676	6.2
	"Jefferson Parish, LA"	"22051"	"2013"	"2013"	38	434767	8.7
	"Jefferson Parish, LA"	"22051"	"2014"	"2014"	39	435716	9.0
	"Jefferson Parish, LA"	"22051"	"2015"	"2015"	61	436275	14.0
	"Jefferson Parish, LA"	"22051"	"2016"	"2016"	66	436523	15.1
	"Jefferson Parish, LA"	"22051"	"2017"	"2017"	108	439036	24.6
	"Jefferson Parish, LA"	"22051"	"2018"	"2018"	102	434051	23.5
	"Livingston Parish, LA"	"22063"	"2016"	"2016"	12	140138	Unreliable
	"Livingston Parish, LA"	"22063"	"2017"	"2017"	13	138228	Unreliable
	"Livingston Parish, LA"	"22063"	"2018"	"2018"	12	139567	Unreliable
	"Orleans Parish, LA"	"22071"	"2013"	"2013"	33	378715	8.7
	"Orleans Parish, LA"	"22071"	"2014"	"2014"	18	384320	Unreliable
	"Orleans Parish, LA"	"22071"	"2015"	"2015"	15	389617	Unreliable
	"Orleans Parish, LA"	"22071"	"2016"	"2016"	26	391495	6.6
	"Orleans Parish, LA"	"22071"	"2017"	"2017"	29	393292	7.4
	"Orleans Parish, LA"	"22071"	"2018"	"2018"	27	391006	6.9
	"Rapides Parish, LA"	"22079"	"2016"	"2016"	12	132424	Unreliable
	"Rapides Parish, LA"	"22079"	"2018"	"2018"	15	130562	Unreliable
	"St. Tammany Parish, LA"	"22103"	"2010"	"2010"	10	233740	Unreliable
	"St. Tammany Parish, LA"	"22103"	"2011"	"2011"	10	236785	Unreliable
	"St. Tammany Parish, LA"	"22103"	"2012"	"2012"	16	239453	Unreliable
	"St. Tammany Parish, LA"	"22103"	"2013"	"2013"	24	242333	9.9
	"St. Tammany Parish, LA"	"22103"	"2014"	"2014"	27	245829	11.0
	"St. Tammany Parish, LA"	"22103"	"2015"	"2015"	24	250088	9.6
	"St. Tammany Parish, LA"	"22103"	"2016"	"2016"	25	253602	9.9
	"St. Tammany Parish, LA"	"22103"	"2017"	"2017"	38	256327	14.8
	"St. Tammany Parish, LA"	"22103"	"2018"	"2018"	52	258111	20.1
	"Washington Parish, LA"	"22117"	"2017"	"2017"	20	46633	42.9
	"Washington Parish, LA"	"22117"	"2018"	"2018"	23	46582	49.4
	"Androscoggin County, ME"	"23001"	"2014"	"2014"	13	107440	Unreliable
	"Androscoggin County, ME"	"23001"	"2015"	"2015"	11	107233	Unreliable
	"Androscoggin County, ME"	"23001"	"2016"	"2016"	18	107319	Unreliable
	"Androscoggin County, ME"	"23001"	"2017"	"2017"	16	107651	Unreliable
	"Androscoggin County, ME"	"23001"	"2018"	"2018"	19	107679	Unreliable
	"Cumberland County, ME"	"23005"	"2013"	"2013"	10	285456	Unreliable
	"Cumberland County, ME"	"23005"	"2014"	"2014"	20	287797	6.9
	"Cumberland County, ME"	"23005"	"2015"	"2015"	54	289977	18.6
	"Cumberland County, ME"	"23005"	"2016"	"2016"	44	292041	15.1
	"Cumberland County, ME"	"23005"	"2017"	"2017"	71	292500	24.3
	"Cumberland County, ME"	"23005"	"2018"	"2018"	50	293557	17.0
	"Hancock County, ME"	"23009"	"2016"	"2016"	13	54419	Unreliable
	"Kennebec County, ME"	"23011"	"2015"	"2015"	11	119980	Unreliable
	"Kennebec County, ME"	"23011"	"2016"	"2016"	15	120569	Unreliable
	"Kennebec County, ME"	"23011"	"2017"	"2017"	36	121821	29.6
	"Kennebec County, ME"	"23011"	"2018"	"2018"	32	122083	26.2
	"Oxford County, ME"	"23017"	"2018"	"2018"	11	57618	Unreliable
	"Penobscot County, ME"	"23019"	"2015"	"2015"	13	152692	Unreliable
	"Penobscot County, ME"	"23019"	"2016"	"2016"	30	151806	19.8
	"Penobscot County, ME"	"23019"	"2017"	"2017"	42	151957	27.6
	"Penobscot County, ME"	"23019"	"2018"	"2018"	35	151096	23.2
	"Somerset County, ME"	"23025"	"2017"	"2017"	14	50626	Unreliable
	"Washington County, ME"	"23029"	"2016"	"2016"	17	31450	Unreliable
	"Washington County, ME"	"23029"	"2017"	"2017"	13	31593	Unreliable
	"Washington County, ME"	"23029"	"2018"	"2018"	11	31490	Unreliable
	"York County, ME"	"23031"	"2014"	"2014"	24	200710	12.0
	"York County, ME"	"23031"	"2015"	"2015"	33	201169	16.4
	"York County, ME"	"23031"	"2016"	"2016"	44	202343	21.7
	"York County, ME"	"23031"	"2017"	"2017"	67	204191	32.8
	"York County, ME"	"23031"	"2018"	"2018"	49	206229	23.8
	"Allegany County, MD"	"24001"	"2016"	"2016"	32	72130	44.4
	"Allegany County, MD"	"24001"	"2017"	"2017"	33	71615	46.1
	"Allegany County, MD"	"24001"	"2018"	"2018"	26	70975	36.6
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	26	520503	5.0
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	18	525304	Unreliable
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	24	532395	4.5
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	19	537656	Unreliable
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	21	544403	3.9
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	28	550488	5.1
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	30	555743	5.4
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	62	560133	11.1
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	70	564195	12.4
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	148	568346	26.0
	"Anne Arundel County, MD"	"24003"	"2017"	"2017"	193	573235	33.7
	"Anne Arundel County, MD"	"24003"	"2018"	"2018"	211	576031	36.6
	"Baltimore County, MD"	"24005"	"2007"	"2007"	30	796073	3.8
	"Baltimore County, MD"	"24005"	"2008"	"2008"	33	798651	4.1
	"Baltimore County, MD"	"24005"	"2009"	"2009"	42	801808	5.2
	"Baltimore County, MD"	"24005"	"2010"	"2010"	32	805029	4.0
	"Baltimore County, MD"	"24005"	"2011"	"2011"	26	809941	3.2
	"Baltimore County, MD"	"24005"	"2012"	"2012"	43	817455	5.3
	"Baltimore County, MD"	"24005"	"2013"	"2013"	51	823015	6.2
	"Baltimore County, MD"	"24005"	"2014"	"2014"	94	826925	11.4
	"Baltimore County, MD"	"24005"	"2015"	"2015"	135	831128	16.2
	"Baltimore County, MD"	"24005"	"2016"	"2016"	265	831026	31.9
	"Baltimore County, MD"	"24005"	"2017"	"2017"	317	832468	38.1
	"Baltimore County, MD"	"24005"	"2018"	"2018"	369	828431	44.5
	"Calvert County, MD"	"24009"	"2014"	"2014"	10	90613	Unreliable
	"Calvert County, MD"	"24009"	"2016"	"2016"	22	91251	24.1
	"Calvert County, MD"	"24009"	"2017"	"2017"	23	91502	25.1
	"Calvert County, MD"	"24009"	"2018"	"2018"	32	92003	34.8
	"Caroline County, MD"	"24011"	"2016"	"2016"	11	32850	Unreliable
	"Caroline County, MD"	"24011"	"2017"	"2017"	12	33193	Unreliable
	"Carroll County, MD"	"24013"	"2013"	"2013"	12	167564	Unreliable
	"Carroll County, MD"	"24013"	"2014"	"2014"	16	167830	Unreliable
	"Carroll County, MD"	"24013"	"2015"	"2015"	27	167627	16.1
	"Carroll County, MD"	"24013"	"2016"	"2016"	42	167656	25.1
	"Carroll County, MD"	"24013"	"2017"	"2017"	49	167781	29.2
	"Carroll County, MD"	"24013"	"2018"	"2018"	60	168429	35.6
	"Cecil County, MD"	"24015"	"2014"	"2014"	12	102383	Unreliable
	"Cecil County, MD"	"24015"	"2015"	"2015"	17	102382	Unreliable
	"Cecil County, MD"	"24015"	"2016"	"2016"	28	102603	27.3
	"Cecil County, MD"	"24015"	"2017"	"2017"	56	102746	54.5
	"Cecil County, MD"	"24015"	"2018"	"2018"	58	102826	56.4
	"Charles County, MD"	"24017"	"2013"	"2013"	10	152864	Unreliable
	"Charles County, MD"	"24017"	"2015"	"2015"	13	156118	Unreliable
	"Charles County, MD"	"24017"	"2016"	"2016"	24	157705	15.2
	"Charles County, MD"	"24017"	"2017"	"2017"	35	159700	21.9
	"Charles County, MD"	"24017"	"2018"	"2018"	24	161503	14.9
	"Frederick County, MD"	"24021"	"2013"	"2013"	12	241409	Unreliable
	"Frederick County, MD"	"24021"	"2014"	"2014"	23	243675	9.4
	"Frederick County, MD"	"24021"	"2015"	"2015"	22	245322	9.0
	"Frederick County, MD"	"24021"	"2016"	"2016"	66	247591	26.7
	"Frederick County, MD"	"24021"	"2017"	"2017"	60	252022	23.8
	"Frederick County, MD"	"24021"	"2018"	"2018"	70	255648	27.4
	"Harford County, MD"	"24025"	"2012"	"2012"	14	248622	Unreliable
	"Harford County, MD"	"24025"	"2013"	"2013"	20	249215	8.0
	"Harford County, MD"	"24025"	"2014"	"2014"	18	250105	Unreliable
	"Harford County, MD"	"24025"	"2015"	"2015"	28	250290	11.2
	"Harford County, MD"	"24025"	"2016"	"2016"	61	251032	24.3
	"Harford County, MD"	"24025"	"2017"	"2017"	86	252160	34.1
	"Harford County, MD"	"24025"	"2018"	"2018"	84	253956	33.1
	"Howard County, MD"	"24027"	"2013"	"2013"	11	304580	Unreliable
	"Howard County, MD"	"24027"	"2014"	"2014"	11	309284	Unreliable
	"Howard County, MD"	"24027"	"2015"	"2015"	20	313414	6.4
	"Howard County, MD"	"24027"	"2016"	"2016"	36	317233	11.3
	"Howard County, MD"	"24027"	"2017"	"2017"	48	321113	14.9
	"Howard County, MD"	"24027"	"2018"	"2018"	37	323196	11.4
	"Montgomery County, MD"	"24031"	"2009"	"2009"	10	959013	Unreliable
	"Montgomery County, MD"	"24031"	"2012"	"2012"	18	1004709	Unreliable
	"Montgomery County, MD"	"24031"	"2013"	"2013"	16	1016677	Unreliable
	"Montgomery County, MD"	"24031"	"2014"	"2014"	35	1030447	3.4
	"Montgomery County, MD"	"24031"	"2015"	"2015"	46	1040116	4.4
	"Montgomery County, MD"	"24031"	"2016"	"2016"	70	1043863	6.7
	"Montgomery County, MD"	"24031"	"2017"	"2017"	89	1058810	8.4
	"Montgomery County, MD"	"24031"	"2018"	"2018"	65	1052567	6.2
	"Prince George's County, MD"	"24033"	"2008"	"2008"	12	850167	Unreliable
	"Prince George's County, MD"	"24033"	"2009"	"2009"	17	856161	Unreliable
	"Prince George's County, MD"	"24033"	"2011"	"2011"	16	871233	Unreliable
	"Prince George's County, MD"	"24033"	"2012"	"2012"	16	881138	Unreliable
	"Prince George's County, MD"	"24033"	"2013"	"2013"	12	890081	Unreliable
	"Prince George's County, MD"	"24033"	"2014"	"2014"	29	904430	3.2
	"Prince George's County, MD"	"24033"	"2015"	"2015"	33	909535	3.6
	"Prince George's County, MD"	"24033"	"2016"	"2016"	81	908049	8.9
	"Prince George's County, MD"	"24033"	"2017"	"2017"	108	912756	11.8
	"Prince George's County, MD"	"24033"	"2018"	"2018"	87	909308	9.6
	"Queen Anne's County, MD"	"24035"	"2018"	"2018"	23	50251	45.8
	"St. Mary's County, MD"	"24037"	"2016"	"2016"	11	112587	Unreliable
	"St. Mary's County, MD"	"24037"	"2017"	"2017"	32	112667	28.4
	"St. Mary's County, MD"	"24037"	"2018"	"2018"	25	112664	22.2
	"Talbot County, MD"	"24041"	"2018"	"2018"	12	36968	Unreliable
	"Washington County, MD"	"24043"	"2013"	"2013"	13	149588	Unreliable
	"Washington County, MD"	"24043"	"2014"	"2014"	21	149573	14.0
	"Washington County, MD"	"24043"	"2015"	"2015"	26	149585	17.4
	"Washington County, MD"	"24043"	"2016"	"2016"	41	150292	27.3
	"Washington County, MD"	"24043"	"2017"	"2017"	44	150578	29.2
	"Washington County, MD"	"24043"	"2018"	"2018"	69	150926	45.7
	"Wicomico County, MD"	"24045"	"2016"	"2016"	29	102577	28.3
	"Wicomico County, MD"	"24045"	"2017"	"2017"	26	102923	25.3
	"Wicomico County, MD"	"24045"	"2018"	"2018"	24	103195	23.3
	"Worcester County, MD"	"24047"	"2015"	"2015"	11	51540	Unreliable
	"Worcester County, MD"	"24047"	"2016"	"2016"	16	51444	Unreliable
	"Worcester County, MD"	"24047"	"2017"	"2017"	14	51690	Unreliable
	"Worcester County, MD"	"24047"	"2018"	"2018"	13	51823	Unreliable
	"Baltimore city, MD"	"24510"	"2007"	"2007"	56	620306	9.0
	"Baltimore city, MD"	"24510"	"2008"	"2008"	38	620184	6.1
	"Baltimore city, MD"	"24510"	"2009"	"2009"	59	620509	9.5
	"Baltimore city, MD"	"24510"	"2010"	"2010"	37	620961	6.0
	"Baltimore city, MD"	"24510"	"2011"	"2011"	33	619493	5.3
	"Baltimore city, MD"	"24510"	"2012"	"2012"	49	621342	7.9
	"Baltimore city, MD"	"24510"	"2013"	"2013"	65	622104	10.4
	"Baltimore city, MD"	"24510"	"2014"	"2014"	126	622793	20.2
	"Baltimore city, MD"	"24510"	"2015"	"2015"	173	621849	27.8
	"Baltimore city, MD"	"24510"	"2016"	"2016"	372	614664	60.5
	"Baltimore city, MD"	"24510"	"2017"	"2017"	443	611648	72.4
	"Baltimore city, MD"	"24510"	"2018"	"2018"	581	602495	96.4
	"Barnstable County, MA"	"25001"	"2011"	"2011"	10	215769	Unreliable
	"Barnstable County, MA"	"25001"	"2013"	"2013"	15	214990	Unreliable
	"Barnstable County, MA"	"25001"	"2014"	"2014"	21	214914	9.8
	"Barnstable County, MA"	"25001"	"2015"	"2015"	48	214333	22.4
	"Barnstable County, MA"	"25001"	"2016"	"2016"	64	214276	29.9
	"Barnstable County, MA"	"25001"	"2017"	"2017"	61	213444	28.6
	"Barnstable County, MA"	"25001"	"2018"	"2018"	66	213413	30.9
	"Berkshire County, MA"	"25003"	"2013"	"2013"	12	129585	Unreliable
	"Berkshire County, MA"	"25003"	"2014"	"2014"	15	128715	Unreliable
	"Berkshire County, MA"	"25003"	"2015"	"2015"	22	127828	17.2
	"Berkshire County, MA"	"25003"	"2016"	"2016"	30	126903	23.6
	"Berkshire County, MA"	"25003"	"2017"	"2017"	22	126313	17.4
	"Berkshire County, MA"	"25003"	"2018"	"2018"	36	126348	28.5
	"Bristol County, MA"	"25005"	"2007"	"2007"	13	545288	Unreliable
	"Bristol County, MA"	"25005"	"2008"	"2008"	20	546456	3.7
	"Bristol County, MA"	"25005"	"2009"	"2009"	11	547324	Unreliable
	"Bristol County, MA"	"25005"	"2010"	"2010"	14	548285	Unreliable
	"Bristol County, MA"	"25005"	"2011"	"2011"	18	548922	Unreliable
	"Bristol County, MA"	"25005"	"2012"	"2012"	34	551082	6.2
	"Bristol County, MA"	"25005"	"2013"	"2013"	25	552780	4.5
	"Bristol County, MA"	"25005"	"2014"	"2014"	81	554194	14.6
	"Bristol County, MA"	"25005"	"2015"	"2015"	110	556772	19.8
	"Bristol County, MA"	"25005"	"2016"	"2016"	200	558324	35.8
	"Bristol County, MA"	"25005"	"2017"	"2017"	216	561483	38.5
	"Bristol County, MA"	"25005"	"2018"	"2018"	205	564022	36.3
	"Essex County, MA"	"25009"	"2007"	"2007"	18	730664	Unreliable
	"Essex County, MA"	"25009"	"2009"	"2009"	12	739086	Unreliable
	"Essex County, MA"	"25009"	"2010"	"2010"	10	743159	Unreliable
	"Essex County, MA"	"25009"	"2011"	"2011"	20	748930	2.7
	"Essex County, MA"	"25009"	"2012"	"2012"	39	755618	5.2
	"Essex County, MA"	"25009"	"2013"	"2013"	47	762550	6.2
	"Essex County, MA"	"25009"	"2014"	"2014"	120	769091	15.6
	"Essex County, MA"	"25009"	"2015"	"2015"	189	776043	24.4
	"Essex County, MA"	"25009"	"2016"	"2016"	237	779018	30.4
	"Essex County, MA"	"25009"	"2017"	"2017"	265	785205	33.7
	"Essex County, MA"	"25009"	"2018"	"2018"	261	790638	33.0
	"Franklin County, MA"	"25011"	"2015"	"2015"	12	70601	Unreliable
	"Franklin County, MA"	"25011"	"2016"	"2016"	12	70382	Unreliable
	"Franklin County, MA"	"25011"	"2017"	"2017"	10	70702	Unreliable
	"Franklin County, MA"	"25011"	"2018"	"2018"	19	70963	Unreliable
	"Hampden County, MA"	"25013"	"2007"	"2007"	10	461434	Unreliable
	"Hampden County, MA"	"25013"	"2008"	"2008"	13	462053	Unreliable
	"Hampden County, MA"	"25013"	"2009"	"2009"	17	462777	Unreliable
	"Hampden County, MA"	"25013"	"2010"	"2010"	17	463490	Unreliable
	"Hampden County, MA"	"25013"	"2011"	"2011"	28	463783	6.0
	"Hampden County, MA"	"25013"	"2012"	"2012"	36	465923	7.7
	"Hampden County, MA"	"25013"	"2013"	"2013"	31	467319	6.6
	"Hampden County, MA"	"25013"	"2014"	"2014"	42	468161	9.0
	"Hampden County, MA"	"25013"	"2015"	"2015"	68	470690	14.4
	"Hampden County, MA"	"25013"	"2016"	"2016"	115	468467	24.5
	"Hampden County, MA"	"25013"	"2017"	"2017"	99	469818	21.1
	"Hampden County, MA"	"25013"	"2018"	"2018"	195	470406	41.5
	"Hampshire County, MA"	"25015"	"2013"	"2013"	13	159596	Unreliable
	"Hampshire County, MA"	"25015"	"2014"	"2014"	11	160939	Unreliable
	"Hampshire County, MA"	"25015"	"2016"	"2016"	29	161816	17.9
	"Hampshire County, MA"	"25015"	"2017"	"2017"	21	161834	13.0
	"Hampshire County, MA"	"25015"	"2018"	"2018"	34	161355	21.1
	"Middlesex County, MA"	"25017"	"2007"	"2007"	29	1463106	2.0
	"Middlesex County, MA"	"25017"	"2009"	"2009"	22	1494764	1.5
	"Middlesex County, MA"	"25017"	"2010"	"2010"	28	1503085	1.9
	"Middlesex County, MA"	"25017"	"2011"	"2011"	46	1518171	3.0
	"Middlesex County, MA"	"25017"	"2012"	"2012"	50	1537215	3.3
	"Middlesex County, MA"	"25017"	"2013"	"2013"	70	1552802	4.5
	"Middlesex County, MA"	"25017"	"2014"	"2014"	172	1570315	11.0
	"Middlesex County, MA"	"25017"	"2015"	"2015"	237	1585139	15.0
	"Middlesex County, MA"	"25017"	"2016"	"2016"	351	1589774	22.1
	"Middlesex County, MA"	"25017"	"2017"	"2017"	297	1602947	18.5
	"Middlesex County, MA"	"25017"	"2018"	"2018"	297	1614714	18.4
	"Norfolk County, MA"	"25021"	"2007"	"2007"	16	656582	Unreliable
	"Norfolk County, MA"	"25021"	"2008"	"2008"	13	661703	Unreliable
	"Norfolk County, MA"	"25021"	"2009"	"2009"	16	666301	Unreliable
	"Norfolk County, MA"	"25021"	"2010"	"2010"	15	670850	Unreliable
	"Norfolk County, MA"	"25021"	"2011"	"2011"	18	675436	Unreliable
	"Norfolk County, MA"	"25021"	"2012"	"2012"	25	681845	3.7
	"Norfolk County, MA"	"25021"	"2013"	"2013"	35	687802	5.1
	"Norfolk County, MA"	"25021"	"2014"	"2014"	90	692254	13.0
	"Norfolk County, MA"	"25021"	"2015"	"2015"	129	696023	18.5
	"Norfolk County, MA"	"25021"	"2016"	"2016"	181	697181	26.0
	"Norfolk County, MA"	"25021"	"2017"	"2017"	149	700322	21.3
	"Norfolk County, MA"	"25021"	"2018"	"2018"	153	705388	21.7
	"Plymouth County, MA"	"25023"	"2007"	"2007"	14	488251	Unreliable
	"Plymouth County, MA"	"25023"	"2010"	"2010"	14	494919	Unreliable
	"Plymouth County, MA"	"25023"	"2011"	"2011"	12	497579	Unreliable
	"Plymouth County, MA"	"25023"	"2012"	"2012"	22	499759	4.4
	"Plymouth County, MA"	"25023"	"2013"	"2013"	33	501915	6.6
	"Plymouth County, MA"	"25023"	"2014"	"2014"	71	507022	14.0
	"Plymouth County, MA"	"25023"	"2015"	"2015"	140	510393	27.4
	"Plymouth County, MA"	"25023"	"2016"	"2016"	168	513565	32.7
	"Plymouth County, MA"	"25023"	"2017"	"2017"	171	515142	33.2
	"Plymouth County, MA"	"25023"	"2018"	"2018"	140	518132	27.0
	"Suffolk County, MA"	"25025"	"2007"	"2007"	20	693368	2.9
	"Suffolk County, MA"	"25025"	"2008"	"2008"	15	702201	Unreliable
	"Suffolk County, MA"	"25025"	"2009"	"2009"	23	716214	3.2
	"Suffolk County, MA"	"25025"	"2010"	"2010"	15	722023	Unreliable
	"Suffolk County, MA"	"25025"	"2011"	"2011"	15	730932	Unreliable
	"Suffolk County, MA"	"25025"	"2012"	"2012"	47	744426	6.3
	"Suffolk County, MA"	"25025"	"2013"	"2013"	54	755503	7.1
	"Suffolk County, MA"	"25025"	"2014"	"2014"	82	767254	10.7
	"Suffolk County, MA"	"25025"	"2015"	"2015"	155	778121	19.9
	"Suffolk County, MA"	"25025"	"2016"	"2016"	207	784230	26.4
	"Suffolk County, MA"	"25025"	"2017"	"2017"	223	797939	27.9
	"Suffolk County, MA"	"25025"	"2018"	"2018"	196	807252	24.3
	"Worcester County, MA"	"25027"	"2007"	"2007"	12	788280	Unreliable
	"Worcester County, MA"	"25027"	"2008"	"2008"	17	790847	Unreliable
	"Worcester County, MA"	"25027"	"2009"	"2009"	11	795251	Unreliable
	"Worcester County, MA"	"25027"	"2010"	"2010"	19	798552	Unreliable
	"Worcester County, MA"	"25027"	"2011"	"2011"	27	801227	3.4
	"Worcester County, MA"	"25027"	"2012"	"2012"	40	806163	5.0
	"Worcester County, MA"	"25027"	"2013"	"2013"	36	809106	4.4
	"Worcester County, MA"	"25027"	"2014"	"2014"	69	813475	8.5
	"Worcester County, MA"	"25027"	"2015"	"2015"	160	818963	19.5
	"Worcester County, MA"	"25027"	"2016"	"2016"	173	819589	21.1
	"Worcester County, MA"	"25027"	"2017"	"2017"	221	826116	26.8
	"Worcester County, MA"	"25027"	"2018"	"2018"	258	830839	31.1
	"Bay County, MI"	"26017"	"2015"	"2015"	10	105659	Unreliable
	"Bay County, MI"	"26017"	"2016"	"2016"	18	104747	Unreliable
	"Berrien County, MI"	"26021"	"2015"	"2015"	11	154636	Unreliable
	"Berrien County, MI"	"26021"	"2016"	"2016"	19	154010	Unreliable
	"Berrien County, MI"	"26021"	"2017"	"2017"	16	154259	Unreliable
	"Berrien County, MI"	"26021"	"2018"	"2018"	21	154141	13.6
	"Calhoun County, MI"	"26025"	"2014"	"2014"	17	134878	Unreliable
	"Calhoun County, MI"	"26025"	"2015"	"2015"	27	134314	20.1
	"Calhoun County, MI"	"26025"	"2016"	"2016"	22	134386	16.4
	"Calhoun County, MI"	"26025"	"2017"	"2017"	36	134128	26.8
